Timestamp,Value
4138,46.28
4139,47.14
4140,48.0
4141,48.86
4142,49.72
4143,50.58
4144,51.44
4145,52.3
4146,53.16
4147,54.02
4148,54.88
4149,55.74
4150,56.6
4151,57.46
4152,58.32
4153,59.18
4154,60.04
4155,60.9
4156,61.76
4157,62.62
4158,63.48
4159,64.34
4160,65.2
4161,66.06
4162,66.92
4163,67.78
4164,68.64
4165,69.5
4166,70.36
4167,71.22
4168,72.08
4169,72.94
4170,73.8
4171,74.66
4172,75.52
4173,76.38
4174,77.24
4175,78.1
4176,78.96
4177,79.82
4178,80.68
4179,81.54
4180,82.4
4181,83.26
4182,84.12
4183,84.98
4184,85.84
4185,86.7
4186,87.56
4187,88.42
4188,89.28
4189,90.14
4190,91.0
4191,91.86
4192,92.72
4193,85.0
4194,85.31
4195,85.62
4196,85.93
4197,86.24
4198,86.55
4199,86.86
4200,87.17
4201,87.48
4202,87.79
4203,88.1
4204,88.41
4205,88.72
4206,89.03
4207,89.34
4208,89.65
4209,89.96
4210,90.27
4211,90.58
4212,90.89
4213,91.2
4214,91.51
4215,91.82
4216,92.13
4217,92.44
4218,92.75
4219,93.06
4220,93.37
4221,93.68
4222,93.99
4223,94.3
4224,94.61
4225,94.92
4226,95.23
4227,95.54
4228,95.85
4229,96.16
4230,96.47
4231,96.78
4232,97.09
4233,97.4
4234,97.71
4235,98.02
4236,98.33
4237,98.64
4238,98.95
4239,99.26
4240,99.57
4241,99.88
4242,100.19
4243,100.5
4244,100.81
4245,101.12
4246,101.43
4247,101.74
4248,102.05
4249,102.36
4250,102.67
4251,102.98
4252,103.29
4253,103.6
4254,103.91
4255,104.22
4256,95.0
4257,94.71
4258,94.42
4259,94.13
4260,93.84
4261,93.55
4262,93.26
4263,92.97
4264,92.68
4265,92.39
4266,92.1
4267,91.81
4268,91.52
4269,91.23
4270,90.94
4271,90.65
4272,90.36
4273,90.07
4274,89.78
4275,89.49
4276,89.2
4277,88.91
4278,88.62
4279,88.33
4280,88.04
4281,87.75
4282,87.46
4283,87.17
4284,86.88
4285,86.59
4286,86.3
4287,86.01
4288,85.72
4289,85.43
4290,85.14
4291,84.85
4292,84.56
4293,84.27
4294,83.98
4295,83.69
4296,83.4
4297,83.11
4298,82.82
4299,82.53
4300,82.24
4301,81.95
4302,81.66
4303,81.37
4304,81.08
4305,80.79
4306,80.5
4307,80.21
4308,79.92
4309,79.63
4310,79.34
4311,79.05
4312,78.76
4313,78.47
4314,78.18
4315,77.89
4316,77.6
4317,77.31
4318,77.02
4319,70.0
4320,69.17
4321,68.34
4322,67.51
4323,66.68
4324,65.85
4325,65.02
4326,64.19
4327,63.36
4328,62.53
4329,61.7
4330,60.87
4331,60.04
4332,59.21
4333,58.38
4334,57.55
4335,56.72
4336,55.89
4337,55.06
4338,54.23
4339,53.4
4340,52.57
4341,51.74
4342,50.91
4343,50.08
4344,49.25
4345,48.42
4346,47.59
4347,46.76
4348,45.93
4349,45.1
4350,44.27
4351,43.44
4352,42.61
4353,41.78
4354,40.95
4355,40.12
4356,39.29
4357,38.46
4358,37.63
4359,36.8
4360,35.97
4361,35.14
4362,34.31
4363,33.48
4364,32.65
4365,31.82
4366,30.99
4367,30.16
4368,29.33
4369,28.5
4370,27.67
4371,26.84
4372,26.01
4373,25.18
4374,24.35
4375,23.52
4376,22.69
4377,21.86
4378,21.03
4379,20.2
4380,19.37
4381,18.54
4382,17.71
4383,16.88
4384,16.05
4385,15.22
4386,14.39
4387,13.56
4388,12.73
4389,11.9
4390,11.07
4391,10.24
4392,9.41
4393,8.58
4394,7.75
4395,6.92
4396,6.09
4397,5.26
4398,4.43
4399,3.6
4400,2.77
4401,1.94
4402,1.11
4403,0.28
4404,5.0
4405,5.86
4406,6.72
4407,7.58
4408,8.44
4409,9.3
4410,10.16
4411,11.02
4412,11.88
4413,12.74
4414,13.6
4415,14.46
4416,15.32
4417,16.18
4418,17.04
4419,17.9
4420,18.76
4421,19.62
4422,20.48
4423,21.34
4424,22.2
4425,23.06
4426,23.92
4427,24.78
4428,25.64
4429,26.5
4430,27.36
4431,28.22
4432,29.08
4433,29.94
4434,30.8
4435,31.66
4436,32.52
4437,33.38
4438,34.24
4439,35.1
4440,35.96
4441,36.82
4442,37.68
4443,38.54
4444,39.4
4445,40.26
4446,41.12
4447,41.98
4448,42.84
4449,43.7
4450,44.56
4451,45.42
4452,46.28
4453,47.14
4454,48.0
4455,48.86
4456,49.72
4457,50.58
4458,51.44
4459,52.3
4460,53.16
4461,54.02
4462,54.88
4463,55.74
4464,56.6
4465,57.46
4466,58.32
4467,59.18
4468,60.04
4469,60.9
4470,61.76
4471,62.62
4472,63.48
4473,64.34
4474,65.2
4475,66.06
4476,66.92
4477,67.78
4478,68.64
4479,69.5
4480,70.36
4481,71.22
4482,72.08
4483,72.94
4484,73.8
4485,74.66
4486,75.52
4487,76.38
4488,77.24
4489,78.1
4490,78.96
4491,79.82
4492,80.68
4493,81.54
4494,82.4
4495,83.26
4496,84.12
4497,84.98
4498,85.84
4499,86.7
4500,87.56
4501,88.42
4502,89.28
4503,90.14
4504,91.0
4505,91.86
4506,92.72
4507,93.58
4508,85.0
4509,85.32
4510,85.64
4511,85.96
4512,86.28
4513,86.6
4514,86.92
4515,87.24
4516,87.56
4517,87.88
4518,88.2
4519,88.52
4520,88.84
4521,89.16
4522,89.48
4523,89.8
4524,90.12
4525,90.44
4526,90.76
4527,91.08
4528,91.4
4529,91.72
4530,92.04
4531,92.36
4532,92.68
4533,93.0
4534,93.32
4535,93.64
4536,93.96
4537,94.28
4538,94.6
4539,94.92
4540,95.24
4541,95.56
4542,95.88
4543,96.2
4544,96.52
4545,96.84
4546,97.16
4547,97.48
4548,97.8
4549,98.12
4550,98.44
4551,98.76
4552,99.08
4553,99.4
4554,99.72
4555,100.04
4556,100.36
4557,100.68
4558,101.0
4559,101.32
4560,101.64
4561,101.96
4562,102.28
4563,102.6
4564,102.92
4565,103.24
4566,103.56
4567,103.88
4568,95.0
4569,94.75
4570,94.5
4571,94.25
4572,94.0
4573,93.75
4574,93.5
4575,93.25
4576,93.0
4577,92.75
4578,92.5
4579,92.25
4580,92.0
4581,91.75
4582,91.5
4583,91.25
4584,91.0
4585,90.75
4586,90.5
4587,90.25
4588,90.0
4589,89.75
4590,89.5
4591,89.25
4592,89.0
4593,88.75
4594,88.5
4595,88.25
4596,88.0
4597,87.75
4598,87.5
4599,87.25
4600,87.0
4601,86.75
4602,86.5
4603,86.25
4604,86.0
4605,85.75
4606,85.5
4607,85.25
4608,85.0
4609,84.75
4610,84.5
4611,84.25
4612,84.0
4613,83.75
4614,83.5
4615,83.25
4616,83.0
4617,82.75
4618,82.5
4619,82.25
4620,82.0
4621,81.75
4622,81.5
4623,81.25
4624,81.0
4625,80.75
4626,80.5
4627,80.25
4628,70.0
4629,69.27
4630,68.54
4631,67.81
4632,67.08
4633,66.35
4634,65.62
4635,64.89
4636,64.16
4637,63.43
4638,62.7
4639,61.97
4640,61.24
4641,60.51
4642,59.78
4643,59.05
4644,58.32
4645,57.59
4646,56.86
4647,56.13
4648,55.4
4649,54.67
4650,53.94
4651,53.21
4652,52.48
4653,51.75
4654,51.02
4655,50.29
4656,49.56
4657,48.83
4658,48.1
4659,47.37
4660,46.64
4661,45.91
4662,45.18
4663,44.45
4664,43.72
4665,42.99
4666,42.26
4667,41.53
4668,40.8
4669,40.07
4670,39.34
4671,38.61
4672,37.88
4673,37.15
4674,36.42
4675,35.69
4676,34.96
4677,34.23
4678,33.5
4679,32.77
4680,32.04
4681,31.31
4682,30.58
4683,29.85
4684,29.12
4685,28.39
4686,27.66
4687,26.93
4688,26.2
4689,25.47
4690,24.74
4691,24.01
4692,23.28
4693,22.55
4694,21.82
4695,21.09
4696,20.36
4697,19.63
4698,18.9
4699,18.17
4700,10.0
4701,9.59
4702,9.18
4703,8.77
4704,8.36
4705,7.95
4706,7.54
4707,7.13
4708,6.72
4709,6.31
4710,5.9
4711,5.49
4712,5.08
4713,4.67
4714,4.26
4715,3.85
4716,3.44
4717,3.03
4718,2.62
4719,2.21
4720,5.0
4721,5.9
4722,6.8
4723,7.7
4724,8.6
4725,9.5
4726,10.4
4727,11.3
4728,12.2
4729,13.1
4730,14.0
4731,14.9
4732,15.8
4733,16.7
4734,17.6
4735,18.5
4736,19.4
4737,20.3
4738,21.2
4739,22.1
4740,23.0
4741,23.9
4742,24.8
4743,25.7
4744,26.6
4745,27.5
4746,28.4
4747,29.3
4748,30.2
4749,31.1
4750,32.0
4751,32.9
4752,33.8
4753,34.7
4754,35.6
4755,36.5
4756,37.4
4757,38.3
4758,39.2
4759,40.1
4760,41.0
4761,41.9
4762,42.8
4763,43.7
4764,44.6
4765,45.5
4766,46.4
4767,47.3
4768,48.2
4769,49.1
4770,50.0
4771,50.9
4772,51.8
4773,52.7
4774,53.6
4775,54.5
4776,55.4
4777,56.3
4778,57.2
4779,58.1
4780,59.0
4781,59.9
4782,60.8
4783,61.7
4784,62.6
4785,63.5
4786,64.4
4787,65.3
4788,66.2
4789,67.1
4790,68.0
4791,68.9
4792,69.8
4793,70.7
4794,71.6
4795,72.5
4796,73.4
4797,74.3
4798,75.2
4799,76.1
4800,77.0
4801,77.9
4802,78.8
4803,79.7
4804,80.6
4805,81.5
4806,82.4
4807,83.3
4808,84.2
4809,85.1
4810,86.0
4811,86.9
4812,87.8
4813,88.7
4814,89.6
4815,90.5
4816,91.4
4817,85.0
4818,85.25
4819,85.5
4820,85.75
4821,86.0
4822,86.25
4823,86.5
4824,86.75
4825,87.0
4826,87.25
4827,87.5
4828,87.75
4829,88.0
4830,88.25
4831,88.5
4832,88.75
4833,89.0
4834,89.25
4835,89.5
4836,89.75
4837,90.0
4838,90.25
4839,90.5
4840,90.75
4841,91.0
4842,91.25
4843,91.5
4844,91.75
4845,92.0
4846,92.25
4847,92.5
4848,92.75
4849,93.0
4850,93.25
4851,93.5
4852,93.75
4853,94.0
4854,94.25
4855,94.5
4856,94.75
4857,95.0
4858,95.25
4859,95.5
4860,95.75
4861,96.0
4862,96.25
4863,96.5
4864,96.75
4865,97.0
4866,97.25
4867,97.5
4868,97.75
4869,98.0
4870,98.25
4871,98.5
4872,98.75
4873,99.0
4874,99.25
4875,99.5
4876,99.75
4877,100.0
4878,100.25
4879,100.5
4880,100.75
4881,101.0
4882,101.25
4883,101.5
4884,101.75
4885,102.0
4886,102.25
4887,102.5
4888,102.75
4889,103.0
4890,95.0
4891,94.6
4892,94.2
4893,93.8
4894,93.4
4895,93.0
4896,92.6
4897,92.2
4898,91.8
4899,91.4
4900,91.0
4901,90.6
4902,90.2
4903,89.8
4904,89.4
4905,89.0
4906,88.6
4907,88.2
4908,87.8
4909,87.4
4910,87.0
4911,86.6
4912,86.2
4913,85.8
4914,85.4
4915,85.0
4916,84.6
4917,84.2
4918,83.8
4919,83.4
4920,83.0
4921,82.6
4922,82.2
4923,81.8
4924,81.4
4925,81.0
4926,80.6
4927,80.2
4928,79.8
4929,79.4
4930,79.0
4931,78.6
4932,78.2
4933,77.8
4934,77.4
4935,77.0
4936,76.6
4937,76.2
4938,75.8
4939,75.4
4940,75.0
4941,74.6
4942,74.2
4943,73.8
4944,73.4
4945,73.0
4946,72.6
4947,72.2
4948,71.8
4949,71.4
4950,71.0
4951,70.6
4952,70.2
4953,69.8
4954,69.4
4955,69.0
4956,68.6
4957,68.2
4958,67.8
4959,67.4
4960,67.0
4961,60.0
4962,59.16
4963,58.32
4964,57.48
4965,56.64
4966,55.8
4967,54.96
4968,54.12
4969,53.28
4970,52.44
4971,51.6
4972,50.76
4973,49.92
4974,49.08
4975,48.24
4976,47.4
4977,46.56
4978,45.72
4979,44.88
4980,44.04
4981,43.2
4982,42.36
4983,41.52
4984,40.68
4985,39.84
4986,39.0
4987,38.16
4988,37.32
4989,36.48
4990,35.64
4991,34.8
4992,33.96
4993,33.12
4994,32.28
4995,31.44
4996,30.6
4997,29.76
4998,28.92
4999,28.08
5000,27.24
5001,26.4
5002,25.56
5003,24.72
5004,23.88
5005,23.04
5006,22.2
5007,21.36
5008,20.52
5009,19.68
5010,18.84
5011,18.0
5012,17.16
5013,16.32
5014,15.48
5015,14.64
5016,13.8
5017,12.96
5018,12.12
5019,11.28
5020,10.44
5021,9.6
5022,8.76
5023,7.92
5024,7.08
5025,6.24
5026,5.4
5027,4.56
5028,3.72
5029,2.88
5030,2.04
5031,1.2
5032,0.36
5033,5.0
5034,5.87
5035,6.74
5036,7.61
5037,8.48
5038,9.35
5039,10.22
5040,11.09
5041,11.96
5042,12.83
5043,13.7
5044,14.57
5045,15.44
5046,16.31
5047,17.18
5048,18.05
5049,18.92
5050,19.79
5051,20.66
5052,21.53
5053,22.4
5054,23.27
5055,24.14
5056,25.01
5057,25.88
5058,26.75
5059,27.62
5060,28.49
5061,29.36
5062,30.23
5063,31.1
5064,31.97
5065,32.84
5066,33.71
5067,34.58
5068,35.45
5069,36.32
5070,37.19
5071,38.06
5072,38.93
5073,39.8
5074,40.67
5075,41.54
5076,42.41
5077,43.28
5078,44.15
5079,45.02
5080,45.89
5081,46.76
5082,47.63
5083,48.5
5084,49.37
5085,50.24
5086,51.11
5087,51.98
5088,52.85
5089,53.72
5090,54.59
5091,55.46
5092,56.33
5093,57.2
5094,58.07
5095,58.94
5096,59.81
5097,60.68
5098,61.55
5099,62.42
5100,63.29
5101,64.16
5102,65.03
5103,65.9
5104,66.77
5105,67.64
5106,68.51
5107,69.38
5108,70.25
5109,71.12
5110,71.99
5111,72.86
5112,73.73
5113,74.6
5114,75.47
5115,76.34
5116,77.21
5117,78.08
5118,78.95
5119,79.82
5120,80.69
5121,81.56
5122,82.43
5123,83.3
5124,84.17
5125,85.04
5126,85.91
5127,86.78
5128,87.65
5129,88.52
5130,89.39
5131,90.26
5132,91.13
5133,92.0
5134,85.0
5135,85.28
5136,85.56
5137,85.84
5138,86.12
5139,86.4
5140,86.68
5141,86.96
5142,87.24
5143,87.52
5144,87.8
5145,88.08
5146,88.36
5147,88.64
5148,88.92
5149,89.2
5150,89.48
5151,89.76
5152,90.04
5153,90.32
5154,90.6
5155,90.88
5156,91.16
5157,91.44
5158,91.72
5159,92.0
5160,92.28
5161,92.56
5162,92.84
5163,93.12
5164,93.4
5165,93.68
5166,93.96
5167,94.24
5168,94.52
5169,94.8
5170,95.08
5171,95.36
5172,95.64
5173,95.92
5174,96.2
5175,96.48
5176,96.76
5177,97.04
5178,97.32
5179,97.6
5180,97.88
5181,98.16
5182,98.44
5183,98.72
5184,99.0
5185,99.28
5186,99.56
5187,99.84
5188,100.12
5189,100.4
5190,100.68
5191,100.96
5192,101.24
5193,101.52
5194,101.8
5195,102.08
5196,102.36
5197,102.64
5198,102.92
5199,103.2
5200,103.48
5201,95.0
5202,94.66
5203,94.32
5204,93.98
5205,93.64
5206,93.3
5207,92.96
5208,92.62
5209,92.28
5210,91.94
5211,91.6
5212,91.26
5213,90.92
5214,90.58
5215,90.24
5216,89.9
5217,89.56
5218,89.22
5219,88.88
5220,88.54
5221,88.2
5222,87.86
5223,87.52
5224,87.18
5225,86.84
5226,86.5
5227,86.16
5228,85.82
5229,85.48
5230,85.14
5231,84.8
5232,84.46
5233,84.12
5234,83.78
5235,83.44
5236,83.1
5237,82.76
5238,82.42
5239,82.08
5240,81.74
5241,81.4
5242,81.06
5243,80.72
5244,80.38
5245,80.04
5246,79.7
5247,79.36
5248,79.02
5249,78.68
5250,78.34
5251,78.0
5252,77.66
5253,77.32
5254,76.98
5255,76.64
5256,76.3
5257,75.96
5258,75.62
5259,75.28
5260,74.94
5261,74.6
5262,74.26
5263,73.92
5264,73.58
5265,73.24
5266,72.9
5267,65.0
5268,64.18
5269,63.36
5270,62.54
5271,61.72
5272,60.9
5273,60.08
5274,59.26
5275,58.44
5276,57.62
5277,56.8
5278,55.98
5279,55.16
5280,54.34
5281,53.52
5282,52.7
5283,51.88
5284,51.06
5285,50.24
5286,49.42
5287,48.6
5288,47.78
5289,46.96
5290,46.14
5291,45.32
5292,44.5
5293,43.68
5294,42.86
5295,42.04
5296,41.22
5297,40.4
5298,39.58
5299,38.76
5300,37.94
5301,37.12
5302,36.3
5303,35.48
5304,34.66
5305,33.84
5306,33.02
5307,32.2
5308,31.38
5309,30.56
5310,29.74
5311,28.92
5312,28.1
5313,27.28
5314,26.46
5315,25.64
5316,24.82
5317,24.0
5318,23.18
5319,22.36
5320,21.54
5321,20.72
5322,19.9
5323,19.08
5324,18.26
5325,17.44
5326,16.62
5327,15.8
5328,14.98
5329,14.16
5330,13.34
5331,12.52
5332,11.7
5333,10.88
5334,10.06
5335,9.24
5336,8.42
5337,7.6
5338,6.78
5339,5.96
5340,5.14
5341,4.32
5342,3.5
5343,2.68
5344,1.86
5345,1.04
5346,0.22
5347,5.0
5348,5.87
5349,6.74
5350,7.61
5351,8.48
5352,9.35
5353,10.22
5354,11.09
5355,11.96
5356,12.83
5357,13.7
5358,14.57
5359,15.44
5360,16.31
5361,17.18
5362,18.05
5363,18.92
5364,19.79
5365,20.66
5366,21.53
5367,22.4
5368,23.27
5369,24.14
5370,25.01
5371,25.88
5372,26.75
5373,27.62
5374,28.49
5375,29.36
5376,30.23
5377,31.1
5378,31.97
5379,32.84
5380,33.71
5381,34.58
5382,35.45
5383,36.32
5384,37.19
5385,38.06
5386,38.93
5387,39.8
5388,40.67
5389,41.54
5390,42.41
5391,43.28
5392,44.15
5393,45.02
5394,45.89
5395,46.76
5396,47.63
5397,48.5
5398,49.37
5399,50.24
5400,51.11
5401,51.98
5402,52.85
5403,53.72
5404,54.59
5405,55.46
5406,56.33
5407,57.2
5408,58.07
5409,58.94
5410,59.81
5411,60.68
5412,61.55
5413,62.42
5414,63.29
5415,64.16
5416,65.03
5417,65.9
5418,66.77
5419,67.64
5420,68.51
5421,69.38
5422,70.25
5423,71.12
5424,71.99
5425,72.86
5426,73.73
5427,74.6
5428,75.47
5429,76.34
5430,77.21
5431,78.08
5432,78.95
5433,79.82
5434,80.69
5435,81.56
5436,82.43
5437,83.3
5438,84.17
5439,85.04
5440,85.91
5441,86.78
5442,87.65
5443,88.52
5444,89.39
5445,90.26
5446,91.13
5447,92.0
5448,92.87
5449,85.0
5450,85.29
5451,85.58
5452,85.87
5453,86.16
5454,86.45
5455,86.74
5456,87.03
5457,87.32
5458,87.61
5459,87.9
5460,88.19
5461,88.48
5462,88.77
5463,89.06
5464,89.35
5465,89.64
5466,89.93
5467,90.22
5468,90.51
5469,90.8
5470,91.09
5471,91.38
5472,91.67
5473,91.96
5474,92.25
5475,92.54
5476,92.83
5477,93.12
5478,93.41
5479,93.7
5480,93.99
5481,94.28
5482,94.57
5483,94.86
5484,95.15
5485,95.44
5486,95.73
5487,96.02
5488,96.31
5489,96.6
5490,96.89
5491,97.18
5492,97.47
5493,97.76
5494,98.05
5495,98.34
5496,98.63
5497,98.92
5498,99.21
5499,99.5
5500,99.79
5501,100.08
5502,100.37
5503,100.66
5504,100.95
5505,101.24
5506,101.53
5507,101.82
5508,102.11
5509,102.4
5510,102.69
5511,102.98
5512,103.27
5513,95.0
5514,94.7
5515,94.4
5516,94.1
5517,93.8
5518,93.5
5519,93.2
5520,92.9
5521,92.6
5522,92.3
5523,92.0
5524,91.7
5525,91.4
5526,91.1
5527,90.8
5528,90.5
5529,90.2
5530,89.9
5531,89.6
5532,89.3
5533,89.0
5534,88.7
5535,88.4
5536,88.1
5537,87.8
5538,87.5
5539,87.2
5540,86.9
5541,86.6
5542,86.3
5543,86.0
5544,85.7
5545,85.4
5546,85.1
5547,84.8
5548,84.5
5549,84.2
5550,83.9
5551,83.6
5552,83.3
5553,83.0
5554,82.7
5555,82.4
5556,82.1
5557,81.8
5558,81.5
5559,81.2
5560,80.9
5561,80.6
5562,80.3
5563,80.0
5564,79.7
5565,79.4
5566,79.1
5567,78.8
5568,78.5
5569,78.2
5570,77.9
5571,77.6
5572,77.3
5573,77.0
5574,76.7
5575,76.4
5576,70.0
5577,69.17
5578,68.34
5579,67.51
5580,66.68
5581,65.85
5582,65.02
5583,64.19
5584,63.36
5585,62.53
5586,61.7
5587,60.87
5588,60.04
5589,59.21
5590,58.38
5591,57.55
5592,56.72
5593,55.89
5594,55.06
5595,54.23
5596,53.4
5597,52.57
5598,51.74
5599,50.91
5600,50.08
5601,49.25
5602,48.42
5603,47.59
5604,46.76
5605,45.93
5606,45.1
5607,44.27
5608,43.44
5609,42.61
5610,41.78
5611,40.95
5612,40.12
5613,39.29
5614,38.46
5615,37.63
5616,36.8
5617,35.97
5618,35.14
5619,34.31
5620,33.48
5621,32.65
5622,31.82
5623,30.99
5624,30.16
5625,29.33
5626,28.5
5627,27.67
5628,26.84
5629,26.01
5630,25.18
5631,24.35
5632,23.52
5633,22.69
5634,21.86
5635,21.03
5636,20.2
5637,19.37
5638,18.54
5639,17.71
5640,16.88
5641,16.05
5642,15.22
5643,14.39
5644,13.56
5645,12.73
5646,11.9
5647,11.07
5648,10.24
5649,9.41
5650,8.58
5651,7.75
5652,6.92
5653,6.09
5654,5.26
5655,4.43
5656,3.6
5657,2.77
5658,1.94
5659,1.11
5660,0.28
5661,5.0
5662,5.87
5663,6.74
5664,7.61
5665,8.48
5666,9.35
5667,10.22
5668,11.09
5669,11.96
5670,12.83
5671,13.7
5672,14.57
5673,15.44
5674,16.31
5675,17.18
5676,18.05
5677,18.92
5678,19.79
5679,20.66
5680,21.53
5681,22.4
5682,23.27
5683,24.14
5684,25.01
5685,25.88
5686,26.75
5687,27.62
5688,28.49
5689,29.36
5690,30.23
5691,31.1
5692,31.97
5693,32.84
5694,33.71
5695,34.58
5696,35.45
5697,36.32
5698,37.19
5699,38.06
5700,38.93
5701,39.8
5702,40.67
5703,41.54
5704,42.41
5705,43.28
5706,44.15
5707,45.02
5708,45.89
5709,46.76
5710,47.63
5711,48.5
5712,49.37
5713,50.24
5714,51.11
5715,51.98
5716,52.85
5717,53.72
5718,54.59
5719,55.46
5720,56.33
5721,57.2
5722,58.07
5723,58.94
5724,59.81
5725,60.68
5726,61.55
5727,62.42
5728,63.29
5729,64.16
5730,65.03
5731,65.9
5732,66.77
5733,67.64
5734,68.51
5735,69.38
5736,70.25
5737,71.12
5738,71.99
5739,72.86
5740,73.73
5741,74.6
5742,75.47
5743,76.34
5744,77.21
5745,78.08
5746,78.95
5747,79.82
5748,80.69
5749,81.56
5750,82.43
5751,83.3
5752,84.17
5753,85.04
5754,85.91
5755,86.78
5756,87.65
5757,88.52
5758,89.39
5759,90.26
5760,91.13
5761,92.0
5762,92.87
5763,85.0
5764,85.29
5765,85.58
5766,85.87
5767,86.16
5768,86.45
5769,86.74
5770,87.03
5771,87.32
5772,87.61
5773,87.9
5774,88.19
5775,88.48
5776,88.77
5777,89.06
5778,89.35
5779,89.64
5780,89.93
5781,90.22
5782,90.51
5783,90.8
5784,91.09
5785,91.38
5786,91.67
5787,91.96
5788,92.25
5789,92.54
5790,92.83
5791,93.12
5792,93.41
5793,93.7
5794,93.99
5795,94.28
5796,94.57
5797,94.86
5798,95.15
5799,95.44
5800,95.73
5801,96.02
5802,96.31
5803,96.6
5804,96.89
5805,97.18
5806,97.47
5807,97.76
5808,98.05
5809,98.34
5810,98.63
5811,98.92
5812,99.21
5813,99.5
5814,99.79
5815,100.08
5816,100.37
5817,100.66
5818,100.95
5819,101.24
5820,101.53
5821,101.82
5822,102.11
5823,102.4
5824,102.69
5825,102.98
5826,103.27
5827,103.56
5828,95.0
5829,94.68
5830,94.36
5831,94.04
5832,93.72
5833,93.4
5834,93.08
5835,92.76
5836,92.44
5837,92.12
5838,91.8
5839,91.48
5840,91.16
5841,90.84
5842,90.52
5843,90.2
5844,89.88
5845,89.56
5846,89.24
5847,88.92
5848,88.6
5849,88.28
5850,87.96
5851,87.64
5852,87.32
5853,87.0
5854,86.68
5855,86.36
5856,86.04
5857,85.72
5858,85.4
5859,85.08
5860,84.76
5861,84.44
5862,84.12
5863,83.8
5864,83.48
5865,83.16
5866,82.84
5867,82.52
5868,82.2
5869,81.88
5870,81.56
5871,81.24
5872,80.92
5873,80.6
5874,80.28
5875,79.96
5876,79.64
5877,79.32
5878,79.0
5879,78.68
5880,78.36
5881,78.04
5882,77.72
5883,77.4
5884,77.08
5885,76.76
5886,76.44
5887,76.12
5888,75.8
5889,75.48
5890,75.16
5891,74.84
5892,74.52
5893,65.0
5894,64.2
5895,63.4
5896,62.6
5897,61.8
5898,61.0
5899,60.2
5900,59.4
5901,58.6
5902,57.8
5903,57.0
5904,56.2
5905,55.4
5906,54.6
5907,53.8
5908,53.0
5909,52.2
5910,51.4
5911,50.6
5912,49.8
5913,49.0
5914,48.2
5915,47.4
5916,46.6
5917,45.8
5918,45.0
5919,44.2
5920,43.4
5921,42.6
5922,41.8
5923,41.0
5924,40.2
5925,39.4
5926,38.6
5927,37.8
5928,37.0
5929,36.2
5930,35.4
5931,34.6
5932,33.8
5933,33.0
5934,32.2
5935,31.4
5936,30.6
5937,29.8
5938,29.0
5939,28.2
5940,27.4
5941,26.6
5942,25.8
5943,25.0
5944,24.2
5945,23.4
5946,22.6
5947,21.8
5948,21.0
5949,20.2
5950,19.4
5951,18.6
5952,17.8
5953,17.0
5954,16.2
5955,15.4
5956,14.6
5957,13.8
5958,13.0
5959,12.2
5960,11.4
5961,10.6
5962,9.8
5963,9.0
5964,8.2
5965,7.4
5966,6.6
5967,5.8
5968,5.0
5969,4.2
5970,3.4
5971,2.6
5972,1.8
5973,1.0
5974,0.2
5975,5.0
5976,5.86
5977,6.72
5978,7.58
5979,8.44
5980,9.3
5981,10.16
5982,11.02
5983,11.88
5984,12.74
5985,13.6
5986,14.46
5987,15.32
5988,16.18
5989,17.04
5990,17.9
5991,18.76
5992,19.62
5993,20.48
5994,21.34
5995,22.2
5996,23.06
5997,23.92
5998,24.78
5999,25.64
6000,26.5
6001,27.36
6002,28.22
6003,29.08
6004,29.94
6005,30.8
6006,31.66
6007,32.52
6008,33.38
6009,34.24
6010,35.1
6011,35.96
6012,36.82
6013,37.68
6014,38.54
6015,39.4
6016,40.26
6017,41.12
6018,41.98
6019,42.84
6020,43.7
6021,44.56
6022,45.42
6023,46.28
6024,47.14
6025,48.0
6026,48.86
6027,49.72
6028,50.58
6029,51.44
6030,52.3
6031,53.16
6032,54.02
6033,54.88
6034,55.74
6035,56.6
6036,57.46
6037,58.32
6038,59.18
6039,60.04
6040,60.9
6041,61.76
6042,62.62
6043,63.48
6044,64.34
6045,65.2
6046,66.06
6047,66.92
6048,67.78
6049,68.64
6050,69.5
6051,70.36
6052,71.22
6053,72.08
6054,72.94
6055,73.8
6056,74.66
6057,75.52
6058,76.38
6059,77.24
6060,78.1
6061,78.96
6062,79.82
6063,80.68
6064,81.54
6065,82.4
6066,83.26
6067,84.12
6068,84.98
6069,85.84
6070,86.7
6071,87.56
6072,88.42
6073,89.28
6074,90.14
6075,91.0
6076,91.86
6077,92.72
6078,85.0
6079,85.31
6080,85.62
6081,85.93
6082,86.24
6083,86.55
6084,86.86
6085,87.17
6086,87.48
6087,87.79
6088,88.1
6089,88.41
6090,88.72
6091,89.03
6092,89.34
6093,89.65
6094,89.96
6095,90.27
6096,90.58
6097,90.89
6098,91.2
6099,91.51
6100,91.82
6101,92.13
6102,92.44
6103,92.75
6104,93.06
6105,93.37
6106,93.68
6107,93.99
6108,94.3
6109,94.61
6110,94.92
6111,95.23
6112,95.54
6113,95.85
6114,96.16
6115,96.47
6116,96.78
6117,97.09
6118,97.4
6119,97.71
6120,98.02
6121,98.33
6122,98.64
6123,98.95
6124,99.26
6125,99.57
6126,99.88
6127,100.19
6128,100.5
6129,100.81
6130,101.12
6131,101.43
6132,101.74
6133,102.05
6134,102.36
6135,102.67
